ids,sexually_explicit_adult,sexually_suggestive_mature,offensive,review_recommended,examples,user_id,subforum_id,num_contexts,label
14034954_1,0.00012545996287371963,0.07542406022548676,0.13715492188930511,False,London nowadays is more dangerous for tourists than Zimbabwe Like the above poster says do n't go to London just go someplace else that is much better like Bath or Stratford Upon Avon ( Shakespeare Birthplace ) Londonistan is a craphole,572285,1387,0,hate
30777933_6,0.0005328160477802157,0.2366134226322174,0.3252725601196289,False,The word Jews was not even in old text Bibles .,573685,1363,0,noHate
13470937_1,0.07448188215494156,0.11060087382793427,0.9879999756813049,True,Stupid White Man makes vacation get away in living room .,576661,1346,0,noHate
14417219_3,0.015957893803715706,0.2296631783246994,0.039283912628889084,False,2508,606601,1375,0,noHate
14024401_1,0.003756018588319421,0.17174403369426727,0.13663141429424286,False,You Should expand your circle of WNs full stop .,595733,1387,0,noHate
13504718_2,2.8408361686160788e-05,0.1990821808576584,0.05682500824332237,False,"It looks like a good kind of army , with occasional internet access .",572043,1395,0,noHate
30483200_3,0.03356039524078369,0.19204449653625488,0.26015225052833557,False,Sometimes it gets really ridiculous .,734604,1354,0,noHate
14035131_2,0.10694274306297302,0.025373952463269234,0.9879999756813049,True,Been lurking around for far too long and felt it was high time I got my bum signed up in the hope of finding other active and like minded folk close to home .,596516,1387,0,noHate
13342703_3,0.01829308457672596,0.24029916524887085,0.18896867334842682,False,Not one of them answered him properly !,577785,1345,0,noHate
12849464_1,0.0018868965562433004,0.14425326883792877,0.07594030350446701,False,Thank you for posting your story .,575975,1346,0,noHate
14030386_2,7.083799573592842e-05,0.08801089227199554,0.12994937598705292,False,I have to say I was shocked when he said the kids at his ( Junior ) school spoke 31 different languages and teachers have had to devise a system of hand signals to communicate !,595966,1387,0,noHate
14417801_1,0.22697550058364868,0.09843450784683228,0.1097673699259758,False,That's one of the best statements I 've read on this site .,581509,1375,0,noHate
13856403_2,0.019627632573246956,0.2293270081281662,0.1201530173420906,False,The snake should be chased out again !,575787,1391,0,noHate
14038459_1,0.011171745136380196,0.0951932817697525,0.08008242398500443,False,Not too sure SF would want such lists of enemies on it given similar things led to the raids on Italian SF members earlier this year and last week .,573410,1387,0,noHate
14416862_2,0.003148669144138694,0.07932492345571518,0.1672840118408203,False,"We ought to give this material a better edge for their advancement in life , business and politics !",572570,1375,0,noHate
31755241_1,0.005238836631178856,0.11204308271408081,0.9879999756813049,True,if he 's a coke addict - try to find out where he gets the coke from and rat him out .... you will be a hero and can have your own party while all the nigs are behind bars,573774,1363,0,hate
31766415_3,0.0013434943975880742,0.11321909725666046,0.2897094488143921,False,I 'm 16yrs old and the only person in my family who seems to believe in preservation of our race .,597940,1363,0,noHate
30709717_1,0.0029414307791739702,0.2620272934436798,0.9879999756813049,True,"They are trying to dumb us down on purpose ( said to say , it 's been working ) .",584089,1362,1,noHate
13473247_1,0.0024182102642953396,0.06197965517640114,0.5688434839248657,True,This is the biggest problem which faces our race today as more non white immigrants move in whites dont want to live in or near their ghettos .,583605,1346,0,noHate
31728631_2,0.013709076680243015,0.1591036021709442,0.13441264629364014,False,"Their best songs are Rule the World , Grateful Man , and Rahowa .",612078,1363,0,noHate
13484016_5,0.005723062437027693,0.4299766421318054,0.035660162568092346,False,"A non-citizen shall have no such rights , but also no such duty .",577166,1347,0,noHate
13584098_2,0.0820918008685112,0.19934463500976562,0.04509221762418747,False,Please pm me or post here .,589699,1393,0,noHate
14102291_2,0.0037518758326768875,0.05991227179765701,0.15549062192440033,False,"So I should probaly start working on the biscuits and gravy for breakfast when you come up then , huh ?",599426,1381,0,noHate
14269259_1,0.002278069732710719,0.225477933883667,0.19955559074878693,False,It is a noble idea but I would rather stay here in mostly white Missouri then move to 35 % black South Carolina .,573674,1380,0,noHate
14052891_2,0.002873825840651989,0.18884088099002838,0.15598566830158234,False,Oberschlesien - Als die Deutschen weg waren ( 4/5 ) - YouTube,575982,1383,0,noHate
14070988_2,0.02633298933506012,0.17335030436515808,0.03856007382273674,False,There are no plans for any new sub-forums on SF Europe .,581372,1383,0,noHate
13288494_6,0.0002305638772668317,0.18701420724391937,0.12746262550354004,False,"Also charged are Sherrod Nicholas Harrison , 19 , Michael Graham Currie , 18 , and Van Roger Smith , 16 , all of Cameron in Harnett County .",572180,1345,6,noHate
14113370_1,0.2525324523448944,0.2020200788974762,0.0878194198012352,False,Good post my friend .,589982,1381,0,noHate
14302523_3,0.029045747593045235,0.1234019324183464,0.09974687546491623,False,"At the moment , the dance classes in my small town have all stopped .",593911,1380,0,noHate
14265509_3,0.003307641949504614,0.28191354870796204,0.17170748114585876,False,Polite people are rarely seen as huge threats to small town life .,579560,1380,0,noHate
30500254_4,0.00506238266825676,0.11674171686172485,0.08784903585910797,False,Which is also why I use the open Wifi from nearby when I post here .,575946,1362,0,noHate
13439822_8,0.007885479368269444,0.1344519406557083,0.06249047815799713,False,"Lords of the Planet , the Solar System and the Beyond .",576972,1347,0,noHate
12899442_1,0.11351103335618973,0.2146630883216858,0.18027476966381073,False,Remember people it is our DUTY to spread Dr. Dukes excellent videos far and wide .,572066,1345,0,noHate
13455957_1,0.009736435487866402,0.11778686195611954,0.2738696038722992,False,Black ' females ' fighting with black police in Harlem after the officers try to ticket them for skipping their fares .,575510,1347,0,noHate
30587819_7,0.04671922326087952,0.10477109253406525,0.0647415965795517,False,It would be an excellent accessory for any for any room in the house .,573897,1359,0,noHate
13641319_2,0.07849587500095367,0.17961306869983673,0.1582593321800232,False,I 'll have a look around and try and get them up for people to see .,591160,1391,0,noHate
30498223_4,0.004883929155766964,0.20952756702899933,0.03934062644839287,False,"( Credit : NASA , ESA , and M. Brown ) http://solarviews.com/eng/eris.htm",572147,1348,0,noHate
13246645_2,0.0015772382030263543,0.05323095619678497,0.32557234168052673,False,He of all people should have known to what extent the Federal Government will go to have people like him thrown in prison .,578167,1345,0,noHate
13855359_2,0.02027156949043274,0.1099163219332695,0.24323998391628265,False,Hope you have a great day my friend and have pint or two on me !!,574024,1391,0,noHate
13477499_1,0.002208827994763851,0.12261460721492767,0.21878933906555176,False,Who says this is an undeclared war ?,584347,1345,0,noHate
30506297_3,0.6134920120239258,0.3711448311805725,0.10988368839025497,True,And make her practice .,572149,1359,0,noHate
30745562_3,0.0077090151607990265,0.18315988779067993,0.5416984558105469,True,`` It did n't sound idiotic in my mind . '',572203,1354,6,noHate
14111748_2,0.007372417952865362,0.14132601022720337,0.07069466263055801,False,I 've added you to my AIM but have yet to catch you online .,600370,1381,0,noHate
30607379_2,0.0023384743835777044,0.08902944624423981,0.06867092102766037,False,But if I could chose my eye colour it definitely would be Green,596208,1348,0,noHate
13285245_5,0.000364153936970979,0.05427127331495285,0.16620898246765137,False,Then they will whine for days about the hard life of a 26 year old single mom of 7 kids Justice for Emily,573347,1345,15,noHate
13849898_1,0.0005526348249986768,0.03514968231320381,0.46858927607536316,False,how the hell are they going to integrate into Irish society ? They come from a dirt poor medieval country and have spent the last 3 years living in a refugee camp.what skills are they going to bring here ?,591076,1391,0,hate
13587851_2,0.012262522242963314,0.26324230432510376,0.07262737303972244,False,Or just say as You remember it and I 'll say if it 's correct .,572043,1393,0,noHate
30659655_1,0.00035473096068017185,0.17090269923210144,0.10345391929149628,False,"Do s and Don ts When Stopped By Police and Carrying a Firearm ( VIDEO ) By Steve Straub January 25 , 2014 Do 's and Do n'ts When Stopped By Police and Carrying a Firearm ( VIDEO ) - The Federalist Papers",575935,1359,0,noHate
31750726_1,0.01242744829505682,0.08771699666976929,0.25641778111457825,False,yea i thought so when i saw a episode they had a klanmen on there and he was calling jerry a * * * * ing jew lol,626683,1363,3,noHate
14671343_1,0.0003831710491795093,0.22036753594875336,0.26678699254989624,False,"Indeed, so many species have been hunted to extinction .",579623,1371,5,noHate
14663523_1,0.0022902360651642084,0.029293391853570938,0.9879999756813049,True,"Idiots like you fail to last when surrounded by your pets , The name of your alleged savior will be on your lips as you get `` diversified ''",575891,1371,1,noHate
14675546_2,0.0025905112270265818,0.12479382008314133,0.08346841484308243,False,Can you cite a source for that ?,577085,1371,0,noHate
30644511_4,0.010912749916315079,0.17564640939235687,0.09316572546958923,False,The chorus of `` trick or treat '' or `` Halloween Apples '' bellowing at the door .,585121,1348,0,noHate
14037160_1,0.0071775782853364944,0.217061847448349,0.07198802381753922,False,Thank you .,579024,1387,0,noHate
13163736_3,0.003942788112908602,0.1082897037267685,0.13495072722434998,False,Nearly everyone has better high speed rail that we do .,580130,1345,0,noHate
30429569_7,0.0013405482750386,0.21911044418811798,0.9879999756813049,True,Interview with Herman Rosenblat : A Holocaust liar https : //www.youtube.com/watch ? v = HPzxTQ3t1wU,576284,1354,0,noHate
14650949_2,0.10486561059951782,0.18510083854198456,0.9879999756813049,True,"These feral negroes stalk white women , rape and kill and , no one seems willing to stop them .",574041,1371,0,hate
12834217_5,0.00797007791697979,0.16693316400051117,0.046779680997133255,False,Click on the `` DOWNLOAD ( 7.42 MB ) '' green banner link .,572066,1346,0,noHate
13489748_8,0.04588986188173294,0.12441258132457733,0.24836596846580505,False,It`s hard to believe anyone except the people you know or your own eyes .,572043,1395,0,noHate
13474456_1,1.7304739230894484e-05,0.12387443333864212,0.9879999756813049,True,"zpridez NO big deal , I got your drift.IMO If these bellyaching Black peoples et al continue to negate/or ignore the present ' Products of Progress ' within society we 're all doomed .",576695,1346,0,hate
32389746_1,0.0006265267147682607,0.07034213095903397,0.31621548533439636,False,"Dr. Duke , if we are ever able to form a white nation ( God willing we will ) I hope you will become our president .",574979,1345,0,noHate
14669538_1,0.05283324047923088,0.05677060782909393,0.5385160446166992,True,I knew someone would post this actually this is very untrue actually there is many scenes that depicts black people being beaten up by whites you just have to know where to look,614427,1371,0,noHate
14666455_1,0.004121789243072271,0.3287848234176636,0.12708646059036255,False,This had me falling down laughing .,576266,1371,0,noHate
14674235_1,1.5358325981651433e-05,0.004379343707114458,0.9879999756813049,True,"i just had my first child , he will be one next week. i will not push my views on him because if you push things on your child they tend to rebel ! my child will learn right from wrong from my positive examples and he will see the truth .",603078,1371,0,noHate
14098701_3,0.11953237652778625,0.15057550370693207,0.19135212898254395,False,I am looking for Brothers and Sisters to hang out with .,599056,1381,0,noHate
14035994_1,0.008067278191447258,0.036812979727983475,0.10449410229921341,False,You've managed to climb your way out of the valley of deceit and you 've found your way to the pastures of truth .,575648,1387,0,noHate
13590722_1,0.008712532930076122,0.07635711878538132,0.34741276502609253,False,I would like to know how are the nationalists parties going on in the five countries of this beautiful part of Europe called Scandinavia ?,585802,1393,0,noHate
13868014_5,0.00027945489273406565,0.17839090526103973,0.05133018642663956,False,Change the language of your keyboard setting in your Control Panel under the Regional Optional and Langauges theme. or . . .,572043,1391,0,noHate
14035506_1,0.029727136716246605,0.19516004621982574,0.05640884116292,False,Thank you brother .,576882,1387,0,noHate
14110260_3,0.30759096145629883,0.21663108468055725,0.11056740581989288,False,I have a bunch more pics if anyone wants to see ' em. just drop me an email .,589660,1381,0,noHate
14673760_1,0.027251696214079857,0.23170912265777588,0.9879999756813049,True,"For all of liberals ' ranting about tribalism , they behave in a very tribal manner themselves .",573146,1371,0,hate
30443556_1,0.0009952811524271965,0.22514231503009796,0.12535949051380157,False,Perhaps your emails will make the hardened hearts realize the errors of their ways .,572451,1347,0,noHate
13842795_1,0.009155843406915665,0.09584575146436691,0.2921693027019501,False,I'm guessing that you are not from Ireland as then you would know how well organised AFA are .,591010,1391,0,noHate
14265749_2,0.7321411967277527,0.18607796728610992,0.1541730910539627,True,My moms in town and I took her on the going to the sun road ..,577970,1380,0,noHate
30894644_2,0.023068664595484734,0.17961665987968445,0.09635250270366669,False,This is something we need to point out .,572062,1346,0,noHate
31761769_2,0.8055855631828308,0.0698610171675682,0.3264661431312561,True,"`` I wanna look just like that skinny white lady , just black and beautiful . '' * shakes his head *",599528,1363,0,relation
12875264_2,0.011338887736201286,0.24620193243026733,0.029137056320905685,False,"Wntube is now .net , not .com.",575695,1397,0,noHate
30660608_4,0.0838630348443985,0.2296631783246994,0.1559838205575943,False,Mmm .,581497,1362,0,noHate
13618945_3,0.7404660582542419,0.23859082162380219,0.0958351343870163,True,"Maybe try out Red Harvest , The Berzerker and Mistress .",589802,1393,0,noHate
13465615_1,0.0008616363629698753,0.13287952542304993,0.3023737668991089,False,"If Jews are also apart of the minority group , then does n't that make Tim Wise 's book , `` White Like Me '' moot ?",575976,1346,0,noHate
30491877_3,0.0018378830282017589,0.10582878440618515,0.17325083911418915,False,The students who went there were still young like me .,574438,1362,0,noHate
13293414_2,0.04099955037236214,0.2225152999162674,0.10110577195882797,False,Surprised it came back so fast ...,572180,1345,1,noHate
30620782_2,0.006561699789017439,0.11940969526767731,0.24644838273525238,False,I would much rather have either green or blue eyes which are exclusive to the White race .,580793,1348,0,noHate
14024055_1,0.004509465303272009,0.10321521013975143,0.9879999756813049,True,It's sad Britons are still arguing about the past when the enemy is within. staring them in the face and still do Feck all .,572653,1387,0,noHate
13613797_1,0.019692014902830124,0.22329816222190857,0.10478106886148453,False,"Unless I 'm looking at the wrong pictures , Ari looks more White than the Crown Prince , and looks more nordic than his wife .",572289,1393,0,noHate
14097203_5,0.0004548491269815713,0.23187464475631714,0.22423195838928223,False,Relationships are highly overrated I think Hang tough .,598498,1381,0,noHate
31508132_1,0.36329561471939087,0.09138035774230957,0.9879999756813049,True,My Gym teacher told a Lebanese kid that was screwing around during class to go back to his own poor ass country if he wants to screw around .,599957,1363,0,noHate
13500305_5,0.014148009940981865,0.2144564837217331,0.05480584129691124,False,My name is SunofSvarog .,573911,1395,0,noHate
14107384_1,0.018329208716750145,0.1225326731801033,0.14150622487068176,False,Seeking any good single Woman in the Fox Valley area for some conversation and maybe some romance .,593286,1381,0,noHate
13591809_1,8.653637451061513e-06,0.03683291748166084,0.03728298470377922,False,"Services account for 62.6 % of GDP Construction , manufacturing , and utilities 25 % of GDP Fish and fish processing 9.9 % Agriculture 1.8 % Main exports Fish and crustaceans 63 % ( 2000 ) Aluminum 19.4 % Tourism Accounted for 14 % of foriegn exchange It looks like they have a pretty modern economy , not many low skill jobs available .",586267,1393,0,noHate
14080098_1,0.006215664092451334,0.18760362267494202,0.07107312977313995,False,"Thank You , Are you THEA charles Martell ??",578730,1381,0,noHate
13435014_3,0.2084999829530716,0.26108455657958984,0.1769239604473114,False,It was so good !,576823,1347,0,noHate
14264021_2,0.005783455912023783,0.20952756702899933,0.09675798565149307,False,Merry Christmas and Happy Yule !,572095,1380,0,noHate
13864353_1,0.014464415609836578,0.198410302400589,0.08373130857944489,False,did anyone go to this last night ?,592605,1391,0,noHate
12872059_2,0.004638956394046545,0.07346993684768677,0.040312714874744415,False,"I guess it 's a good thing we did n't let any walk on the moon , heaven knows what would have happenned to it .",572312,1396,0,noHate
14105466_1,0.0036331098526716232,0.19951188564300537,0.07771366089582443,False,Every state is plagued with disunity !,586735,1381,1,noHate
14655751_2,0.021375665441155434,0.18833450973033905,0.1488407999277115,False,Sounds like paradise to me .,573314,1371,0,noHate
30801995_1,0.0047701261937618256,0.1807924509048462,0.491457462310791,False,Stupidity is it 's own punishment .,577029,1347,0,noHate
31721297_1,0.009230033494532108,0.04442878067493439,0.061741262674331665,False,im from wilbraham myself i 'm looking to organize a group in the area anyone who 's interested send me a PM or instant message me on theman2089 lets get * * * * in ' organized,749235,1363,0,noHate
30436566_2,0.03262144327163696,0.2296631783246994,0.41906318068504333,False,This Is The Most Disturbing Muslim ' Refugee ' Video You Will Ever See - BuzzPo,585553,1388,0,relation
30613071_2,0.0009050627122633159,0.095626100897789,0.0823257640004158,False,Purchase both a 22 rifle and pistol .,576850,1359,0,noHate
13450842_2,0.0012319243978708982,0.11163366585969925,0.3746395707130432,False,Our enemies have used RACE against us and are currently trying to destroy our RACE through a variety of different means .,579071,1347,3,hate
30591081_2,0.006160706747323275,0.2258123755455017,0.0630156621336937,False,Human Remains Found in Abandoned Hospital - YouTube,572266,1348,0,noHate
14296180_1,0.0004284903989173472,0.11306706815958023,0.2318136990070343,False,I think it good strategy that we start these in small areas then grow outwards. perhaps 2 close communities can merge if they get big enough .,581399,1380,0,noHate
30535761_2,0.023317385464906693,0.13574212789535522,0.2403591126203537,False,The government and elites will not do anything about it .,580712,1359,0,noHate
13586829_2,0.017488226294517517,0.19712048768997192,0.10570155829191208,False,They are anything but Swedes and to be honest it is good to get rid of them .,581116,1393,2,hate
30385278_1,0.0009328590822406113,0.11556988954544067,0.3560764789581299,False,"You know the more they talk gun control , the more people go buy .",572485,1359,0,noHate
14090982_2,0.003058878006413579,0.2314804643392563,0.1929818093776703,False,I normally have a goatee .,598408,1381,0,noHate
13379549_2,0.0005881870747543871,0.12215118110179901,0.9879999756813049,True,US-based Human Rights Watch says thousands have been raped by rebels and soldiers in the past six months .,575537,1345,0,noHate
14076355_1,0.005099687725305557,0.2296631783246994,0.03328731656074524,False,The Ukrainian Carpathians [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ],572315,1383,0,noHate
13587460_1,0.0013173781335353851,0.17124488949775696,0.2632177770137787,False,"Our smart liberals say that we need thousands of `` high-quality '' non-european immigrants per year , but for what ?",586725,1393,0,noHate
31769391_2,0.0071775782853364944,0.2296631783246994,0.07198802381753922,False,Thank You .,606624,1363,0,noHate
30453341_1,0.003891749307513237,0.13617071509361267,0.153448686003685,False,Take any DNA test with a mountain of salt .,576598,1348,0,noHate
13607337_1,0.021241595968604088,0.20344428718090057,0.09896845370531082,False,That is good news When i was in Norge ..,581214,1393,0,noHate
32795306_1,0.013141310773789883,0.19361548125743866,0.04674787446856499,False,Where have you seen the initials 88/77 ?,597419,1397,0,noHate
13386577_1,0.002773285610601306,0.13640940189361572,0.16881078481674194,False,I thought Bono and Clooney were picking up the tab for Africa ??,577824,1345,0,noHate
13511105_3,0.00014356851170305163,0.27911242842674255,0.9879999756813049,True,"http://www.wafb.com/Global/story.asp ? S = 11397795 Robinson had allegedly tried to sell the 225-pound piece of artillery , but Hurlee grew suspicious and called the Sheriff 's Office .",577743,1345,0,noHate
30395748_2,0.030738845467567444,0.2296631783246994,0.054847754538059235,False,YouTube - Broadcast Yourself .,574948,1348,0,idk/skip
13862249_2,0.06376168876886368,0.4368055462837219,0.14517268538475037,False,"Saga is good too , I like any of her stuff that I 've heard , although I hear she is n't too popular with some of the people in the movement in her own country ...",592859,1391,0,noHate
30394437_4,0.0077165658585727215,0.19293928146362305,0.13805872201919556,False,"My cousin lives there , he 's retired nypd .",572484,1396,0,noHate
13460337_1,0.01935061439871788,0.062258280813694,0.5134574174880981,True,"Me thinks Genesis is a negro who thinks he 's from the line of Adam.A troll , confused , black and prowling Stormfront.So make the Revelation Genesis - what are you really up to ?",572059,1347,0,hate
13853553_1,0.001510612783022225,0.11149905622005463,0.07211132347583771,False,Hopefully they will get deportation orders and be on the next flight back to Cairo .,592575,1391,0,hate
14023644_1,0.0006544638890773058,0.09252309799194336,0.20902660489082336,False,"It only took Labour ten years to bring more immigrants * cough * invaders , here than had ever migrated here in the last 5 thousand years .",572921,1387,0,hate
30664484_2,6.838562057964737e-06,0.11396537721157074,0.28439271450042725,False,"We all have unique abilities and knowledge , can you imagine if we got together and each of us put together a class for all the children in our specialized field ?",582639,1362,0,noHate
13498586_1,0.011562017723917961,0.039640311151742935,0.19939811527729034,False,on a TV show yesterday regardin crime by foreigners in Russia a black man stood up and proclaimed that crime has no colour or race. every vigoursoly clapped,585728,1395,0,noHate
13843768_1,0.0006461937446147203,0.016385776922106743,0.9879999756813049,True,and i bet not a single one was a dirty African.they will be well taken care of on welfare payments.just like the old days the Irish starve and have to go abroad to find work only this time parasitical foriegners stay here in nice new homes well fed watching big flat screen tellyspeople of Ireland WAKE UP !,591076,1391,0,hate
30666636_3,0.02292025461792946,0.1732334941625595,0.026990830898284912,False,William Pierce : The Gift of Life. by Extrea. & #x202c ; & rlm ;,572247,1346,0,noHate
30525150_1,0.0009263433748856187,0.19330409169197083,0.06321969628334045,False,There could be if could put together something we have had interest from people in Manitoba before .,588751,1388,0,noHate
14100101_1,0.009983938187360764,0.14045430719852448,0.11622224003076553,False,I can get a ride to see you some time this summer if that is cool i need to get up with someone in NJ as it is his name is HAL i have talk to him but i want to meet him so when i go to see him I can stop to see you if that is ok,599177,1381,0,noHate
13864811_1,0.008402391336858273,0.09648022800683975,0.35510411858558655,False,"sorry mods , i posted this twice by mistake so you can kill this thread and leave the other as i cant seem to be able to delete it .",587048,1391,0,noHate
30571520_5,5.4946616728557274e-05,0.23043936491012573,0.04786501079797745,False,"An even smaller pellet is probably ideal , #4 Buck , perhaps .",574214,1359,0,noHate
30533170_2,0.004188623744994402,0.10830844938755035,0.08828530460596085,False,I will be purchasing the kit next week .,578213,1348,0,noHate
30461494_2,0.013344948180019855,0.1847735494375229,0.10765141993761063,False,These are the essentials if you would to add more thats up to you .,576724,1359,0,noHate
13291133_3,3.880409167322796e-06,0.1098901554942131,0.9879999756813049,True,Do n't let that poor kid die in vain while we still draw air,573473,1345,0,noHate
30623715_7,2.2362801246345043e-06,0.0859689936041832,0.2123222053050995,False,My kids in school are only around kids born within a few months of them and they rarely get to talk .,576784,1362,0,noHate
30680055_3,0.02786262147128582,0.18394622206687927,0.379385769367218,False,Hell to have a teacher like this .,603683,1362,5,hate
30739023_8,0.006419800221920013,0.1112576574087143,0.03225767984986305,False,Exercise : Get Johnny to pass the football to Jimmy during practice .,572817,1362,0,noHate
13503256_1,0.0005212260293774307,0.4423515498638153,0.9879999756813049,True,for all of you > > > > > serbian chetniks with german soldiers during ww2 so stop telling lies that all serbians chetniks was against nazis german soldiers,575923,1395,0,noHate
14297717_6,0.02813209407031536,0.09920666366815567,0.10218391567468643,False,"I was out there like 2 weeks ago and got my new doc 's , maybe we can talk too ?",601519,1380,0,noHate
14414583_3,0.0029687522910535336,0.2296631783246994,0.08353964984416962,False,Arkan _ USA,603349,1375,0,noHate
33141766_4,0.021455053240060806,0.19268189370632172,0.14406102895736694,False,Our dams are overflowing except for the Cape .,572287,1396,0,noHate
12845583_1,0.007218045648187399,0.21163327991962433,0.2626233994960785,False,I heard whites could purchase land off each other if they wanted to move into Orania .,575433,1396,0,noHate
14293665_2,0.0010660035768523812,0.018854668363928795,0.9879999756813049,True,Stupid pop up froze the song for the fourth time in a row so I gave up ... will keep it logged for future use when I get the reformatting disc .,573646,1380,0,noHate
13196062_1,0.0004334845580160618,0.19417428970336914,0.10144025832414627,False,They will never acknowledge it no matter how much proof you have .,577933,1345,0,noHate
14094053_3,0.006018097046762705,0.18777789175510406,0.11280090361833572,False,5 years later we split up .,598611,1381,0,noHate
30560741_2,0.014461608603596687,0.21045899391174316,0.05806312710046768,False,"Some so remote , you will hear coyotes , and see the night sky as never before .",574041,1359,0,noHate
31775640_2,0.026158133521676064,0.1621069312095642,0.4704042077064514,False,I wish you the best !!!,585783,1363,0,noHate
14669851_2,0.0006911491509526968,0.15631061792373657,0.2926780879497528,False,It contradicts his statement that races dont exist .,572344,1371,0,noHate
14302559_1,0.005432307254523039,0.16924910247325897,0.08447376638650894,False,What are the major fish and game species of the region ?,576935,1380,0,noHate
13866551_1,0.06424243003129959,0.21253633499145508,0.04381490871310234,False,I was just about to say the same as Draiodoir .,592990,1391,0,noHate
14110686_8,0.00582364946603775,0.21263350546360016,0.3935491740703583,False,Neither Stormfront or the moderators check the validity of posts like this .,600584,1381,0,noHate
30570212_2,0.005780177656561136,0.21559284627437592,0.15008027851581573,False,Holocaust Survivor Tells Her Story - YouTube It 's from this channel https : //www.youtube.com/channel/UCML ... wgbpH7gn _ vebtw,581189,1354,0,noHate
30491816_2,0.000760930182877928,0.06228382885456085,0.11479312181472778,False,"We would go to the range , rifle and pistol , once each week .",573125,1362,0,noHate
13843158_1,0.010975761339068413,0.16241155564785004,0.669319212436676,True,I do n't think anyone here is saying that the Polish are on the same level as blacks .,590810,1391,0,noHate
30500254_11,0.022020595148205757,0.08918458968400955,0.5634818077087402,True,One time she came in crying telling me that pavement ape `` hit me in the tummy '' .,575946,1362,0,hate
13566980_4,0.0013187784934416413,0.15696676075458527,0.037638552486896515,False,"As a temporary solution , the owner has put up just a question mark , which has remained until today .",576086,1394,0,noHate
14296497_2,0.15340319275856018,0.20678135752677917,0.07328684628009796,False,Also you can check out this website .,572210,1380,0,noHate
14265982_2,0.002891114680096507,0.1425376683473587,0.1955910474061966,False,Do n't matter who you follow or supporter etc it is for white nationalists !,583882,1380,0,noHate
14082484_3,0.037724949419498444,0.15076221525669098,0.13572674989700317,False,I just moved back here from sask. And do n't know many people .,594293,1381,0,noHate
14027939_1,0.011050215922296047,0.22391587495803833,0.22530010342597961,False,Don't be ridiculous !,575175,1387,0,noHate
31744139_2,0.000825901806820184,0.24728773534297943,0.9879999756813049,True,I mean blacks whine that NASCAR is racist .,573685,1363,0,noHate
14669071_1,0.00030600669560953975,0.2132689505815506,0.3906366527080536,False,Jesus would be very disappointed in all the so called Christians who are so supportive of Jews .,575678,1371,0,noHate
30614050_2,0.004766044206917286,0.22002491354942322,0.052893344312906265,False,Wondering how do I get homeschooled .,572282,1362,0,noHate
13164557_2,0.021886451169848442,0.13401669263839722,0.1432475447654724,False,I can always use some hands around the place .,580150,1345,0,noHate
30691128_1,0.0007605539285577834,0.08398699760437012,0.07281753420829773,False,"You CANNOT teach people to be intelligent - we must start breaking students into groups of low , moderate and high intellectual ability and teach each group suitable material .",581724,1362,0,noHate
13588794_1,0.0021215584129095078,0.13120302557945251,0.5325430631637573,True,Those men were obviously so brave and fierce that they instill fear in their commie enemies even when they are dead .,586437,1393,1,noHate
14277418_2,0.0144563689827919,0.2604476511478424,0.08203811943531036,False,Live music and dancing .,572462,1380,0,noHate
30632822_1,0.0009223392116837204,0.1546083390712738,0.1339864730834961,False,The ' Civilization ' series narrated by Kenneth Clark is free on Youtube .,572388,1362,0,noHate
30969109_1,0.0017926115542650223,0.09729131311178207,0.09726449102163315,False,"Video Center - KOLD News 13 ^ ^ ^ Click link for video . Here 's what the Vekol Valley looks like , south of Interstate 8 , 10-miles west of where HWY 84 intersects .",736486,1346,0,noHate
13470831_2,0.04981156438589096,0.14261984825134277,0.9879999756813049,True,Anything goes these days to make Whites look like total jack asses .,575941,1346,0,noHate
13586421_12,0.0002480595139786601,0.20634004473686218,0.10543021559715271,False,"Also , most Swedes at least get MTV and Eurosport .",581207,1393,0,noHate
13484057_1,0.004463076125830412,0.41615504026412964,0.9879999756813049,True,"Ariel Laurie , Israeli Soldier , Grabs Toddler in Australia Kidnaps 6 year old boy , says he 's going to put him into car trunk but mother chases him down .",573474,1345,0,noHate
13471817_1,0.0073182773776352406,0.19905303418636322,0.3453425168991089,False,On Set of Nickelodeon 's `` The Haunted Hathaways '' - YouTube 3 white women no father living in a house with three negro males .,576661,1346,1,noHate
31741831_2,0.06630101054906845,0.13178996741771698,0.1363508254289627,False,Do not show your email adress publicly on the forums .,586659,1363,0,noHate
30481248_1,0.002378649776801467,0.2153598666191101,0.9879999756813049,True,When Starbucks had that race talk crap a few months back .,572502,1388,0,noHate
30483222_4,0.030887598171830177,0.23577287793159485,0.09480560570955276,False,Ask a friend ?,572231,1354,0,noHate
14109334_1,0.007603300269693136,0.02370874583721161,0.1421201378107071,False,:attack hi im new at this so if u want to talk to me let me know i would like to get to know u if u dont mind my name is bill,600428,1381,0,noHate
